po_item_id,po_id,product_id,quantity,unit_cost,line_total
POI013245,PO13245,P0072,177,13.98,2474.46
POI013246,PO13246,P0072,177,16.31,2886.87
POI013247,PO13247,P0072,177,16.31,2886.87
POI013248,PO13248,P0072,169,16.31,2756.39
POI013249,PO13249,P0072,177,13.98,2474.46
POI013250,PO13250,P0072,177,13.98,2474.46
POI013251,PO13251,P0072,174,16.31,2837.94
POI013252,PO13252,P0072,177,16.31,2886.87
POI013253,PO13253,P0072,177,16.31,2886.87
POI013254,PO13254,P0072,177,16.31,2886.87
POI013255,PO13255,P0072,174,16.31,2837.94
POI013256,PO13256,P0072,177,13.98,2474.46
POI013257,PO13257,P0072,168,16.31,2740.08
POI013258,PO13258,P0072,177,16.31,2886.87
POI013259,PO13259,P0072,177,13.98,2474.46
POI013260,PO13260,P0072,177,16.31,2886.87
POI013261,PO13261,P0072,177,13.98,2474.46
POI013262,PO13262,P0072,177,16.31,2886.87
POI013263,PO13263,P0072,177,13.98,2474.46
POI013264,PO13264,P0072,177,16.31,2886.87
POI013265,PO13265,P0072,177,16.31,2886.87
POI013266,PO13266,P0072,177,16.31,2886.87
POI013267,PO13267,P0072,167,13.98,2334.66
POI013268,PO13268,P0072,171,13.98,2390.58
POI013269,PO13269,P0072,167,16.31,2723.77
POI013270,PO13270,P0072,177,16.31,2886.87
POI013271,PO13271,P0072,167,16.31,2723.77
POI013272,PO13272,P0072,172,13.98,2404.56
POI013273,PO13273,P0072,167,16.31,2723.77
POI013274,PO13274,P0072,174,13.98,2432.52
POI013275,PO13275,P0072,170,16.31,2772.7
POI013276,PO13276,P0072,174,16.31,2837.94
POI013277,PO13277,P0072,174,16.31,2837.94
POI013278,PO13278,P0072,177,13.98,2474.46
POI013279,PO13279,P0072,177,16.31,2886.87
POI013280,PO13280,P0072,177,13.98,2474.46
POI013281,PO13281,P0072,171,13.98,2390.58
POI013282,PO13282,P0073,320,10.61,3395.2
POI013283,PO13283,P0073,323,10.19,3291.37
POI013284,PO13284,P0073,333,10.61,3533.13
POI013285,PO13285,P0073,341,10.19,3474.79
POI013286,PO13286,P0073,340,8.48,2883.2
POI013287,PO13287,P0073,341,10.19,3474.79
POI013288,PO13288,P0073,319,10.61,3384.59
POI013289,PO13289,P0073,341,8.48,2891.68
POI013290,PO13290,P0073,339,10.61,3596.79
POI013291,PO13291,P0073,332,10.61,3522.52
POI013292,PO13292,P0073,341,10.19,3474.79
POI013293,PO13293,P0073,341,10.19,3474.79
POI013294,PO13294,P0073,322,8.48,2730.56
POI013295,PO13295,P0073,331,8.48,2806.88
POI013296,PO13296,P0073,324,10.61,3437.64
POI013297,PO13297,P0073,334,8.48,2832.32
POI013298,PO13298,P0073,328,10.61,3480.08
POI013299,PO13299,P0073,319,10.61,3384.59
POI013300,PO13300,P0073,320,10.19,3260.8
POI013301,PO13301,P0073,324,10.61,3437.64
POI013302,PO13302,P0073,337,10.19,3434.03
POI013303,PO13303,P0073,317,10.19,3230.23
POI013304,PO13304,P0073,338,10.61,3586.18
POI013305,PO13305,P0073,339,10.61,3596.79
POI013306,PO13306,P0073,321,10.61,3405.81
POI013307,PO13307,P0073,324,10.19,3301.56
POI013308,PO13308,P0073,328,8.48,2781.44
POI013309,PO13309,P0073,330,10.19,3362.7
POI013310,PO13310,P0073,341,10.19,3474.79
POI013311,PO13311,P0073,332,10.61,3522.52
POI013312,PO13312,P0074,332,4.94,1640.08
POI013313,PO13313,P0074,332,4.94,1640.08
POI013314,PO13314,P0074,328,5.64,1849.92
POI013315,PO13315,P0074,330,4.94,1630.2
POI013316,PO13316,P0074,323,4.94,1595.62
POI013317,PO13317,P0074,332,5.35,1776.2
POI013318,PO13318,P0074,332,5.64,1872.48
POI013319,PO13319,P0074,332,5.35,1776.2
POI013320,PO13320,P0074,320,4.94,1580.8
POI013321,PO13321,P0074,332,5.64,1872.48
POI013322,PO13322,P0074,332,5.64,1872.48
POI013323,PO13323,P0074,328,5.35,1754.8
POI013324,PO13324,P0074,332,5.35,1776.2
POI013325,PO13325,P0074,332,5.64,1872.48
POI013326,PO13326,P0074,332,5.35,1776.2
POI013327,PO13327,P0074,317,4.94,1565.98
POI013328,PO13328,P0074,332,5.35,1776.2
POI013329,PO13329,P0074,324,4.94,1600.56
POI013330,PO13330,P0074,324,5.64,1827.36
POI013331,PO13331,P0074,319,5.35,1706.65
POI013332,PO13332,P0074,318,5.64,1793.52
POI013333,PO13333,P0074,329,5.64,1855.56
POI013334,PO13334,P0074,325,5.35,1738.75
POI013335,PO13335,P0074,316,5.35,1690.6
POI013336,PO13336,P0074,321,5.35,1717.35
POI013337,PO13337,P0074,317,5.35,1695.95
POI013338,PO13338,P0074,320,4.94,1580.8
POI013339,PO13339,P0074,327,5.35,1749.45
POI013340,PO13340,P0074,332,5.35,1776.2
POI013341,PO13341,P0074,332,5.64,1872.48
POI013342,PO13342,P0075,394,18.75,7387.5
POI013343,PO13343,P0075,388,17.22,6681.36
POI013344,PO13344,P0075,396,18.75,7425.0
POI013345,PO13345,P0075,407,17.22,7008.54
POI013346,PO13346,P0075,405,17.22,6974.1
POI013347,PO13347,P0075,403,18.75,7556.25
POI013348,PO13348,P0075,405,18.75,7593.75
POI013349,PO13349,P0075,411,17.22,7077.42
POI013350,PO13350,P0075,411,17.22,7077.42
POI013351,PO13351,P0075,393,17.22,6767.46
POI013352,PO13352,P0075,411,18.75,7706.25
POI013353,PO13353,P0075,388,17.22,6681.36
POI013354,PO13354,P0075,393,17.22,6767.46
POI013355,PO13355,P0075,411,18.75,7706.25
POI013356,PO13356,P0075,392,18.75,7350.0
POI013357,PO13357,P0075,411,17.22,7077.42
POI013358,PO13358,P0075,411,18.75,7706.25
POI013359,PO13359,P0075,390,18.75,7312.5
POI013360,PO13360,P0075,397,17.22,6836.34
POI013361,PO13361,P0075,389,18.75,7293.75
POI013362,PO13362,P0075,401,17.22,6905.22
POI013363,PO13363,P0075,410,18.75,7687.5
POI013364,PO13364,P0075,409,18.75,7668.75
POI013365,PO13365,P0075,410,17.22,7060.2
POI013366,PO13366,P0075,400,18.75,7500.0
POI013367,PO13367,P0075,388,17.22,6681.36
POI013368,PO13368,P0075,389,18.75,7293.75
POI013369,PO13369,P0075,390,18.75,7312.5
POI013370,PO13370,P0075,411,18.75,7706.25
POI013371,PO13371,P0075,403,17.22,6939.66
POI013372,PO13372,P0076,77,5.83,448.91
POI013373,PO13373,P0076,90,5.83,524.7
POI013374,PO13374,P0076,89,5.83,518.87
POI013375,PO13375,P0076,83,5.83,483.89
POI013376,PO13376,P0076,90,5.83,524.7
POI013377,PO13377,P0076,92,5.83,536.36
POI013378,PO13378,P0076,76,5.83,443.08
POI013379,PO13379,P0076,98,5.83,571.34
POI013380,PO13380,P0076,97,5.83,565.51
POI013381,PO13381,P0076,80,5.83,466.4
POI013382,PO13382,P0076,91,5.83,530.53
POI013383,PO13383,P0076,83,5.83,483.89
POI013384,PO13384,P0076,92,5.83,536.36
POI013385,PO13385,P0076,92,5.83,536.36
POI013386,PO13386,P0076,79,5.83,460.57
POI013387,PO13387,P0076,98,5.83,571.34
POI013388,PO13388,P0076,80,5.83,466.4
POI013389,PO13389,P0076,82,5.83,478.06
POI013390,PO13390,P0076,88,5.83,513.04
POI013391,PO13391,P0076,108,5.83,629.64
POI013392,PO13392,P0076,76,5.83,443.08
POI013393,PO13393,P0076,82,5.83,478.06
POI013394,PO13394,P0076,108,5.83,629.64
POI013395,PO13395,P0076,82,5.83,478.06
POI013396,PO13396,P0076,101,5.83,588.83
POI013397,PO13397,P0076,96,5.83,559.68
POI013398,PO13398,P0076,98,5.83,571.34
POI013399,PO13399,P0076,78,5.83,454.74
POI013400,PO13400,P0076,93,5.83,542.19
POI013401,PO13401,P0076,81,5.83,472.23
POI013402,PO13402,P0076,89,5.83,518.87
POI013403,PO13403,P0076,88,5.83,513.04
POI013404,PO13404,P0076,93,5.83,542.19
POI013405,PO13405,P0076,93,5.83,542.19
POI013406,PO13406,P0076,100,5.83,583.0
POI013407,PO13407,P0076,89,5.83,518.87
POI013408,PO13408,P0076,93,5.83,542.19
POI013409,PO13409,P0076,108,5.83,629.64
POI013410,PO13410,P0076,86,5.83,501.38
POI013411,PO13411,P0076,92,5.83,536.36
POI013412,PO13412,P0076,89,5.83,518.87
POI013413,PO13413,P0076,89,5.83,518.87
POI013414,PO13414,P0076,93,5.83,542.19
POI013415,PO13415,P0076,89,5.83,518.87
POI013416,PO13416,P0076,92,5.83,536.36
POI013417,PO13417,P0076,90,5.83,524.7
POI013418,PO13418,P0076,79,5.83,460.57
POI013419,PO13419,P0076,104,5.83,606.32
POI013420,PO13420,P0076,81,5.83,472.23
POI013421,PO13421,P0076,83,5.83,483.89
POI013422,PO13422,P0076,81,5.83,472.23
POI013423,PO13423,P0076,78,5.83,454.74
POI013424,PO13424,P0076,90,5.83,524.7
POI013425,PO13425,P0076,86,5.83,501.38
POI013426,PO13426,P0076,93,5.83,542.19
POI013427,PO13427,P0076,97,5.83,565.51
POI013428,PO13428,P0076,93,5.83,542.19
POI013429,PO13429,P0076,80,5.83,466.4
POI013430,PO13430,P0076,79,5.83,460.57
POI013431,PO13431,P0076,90,5.83,524.7
POI013432,PO13432,P0076,82,5.83,478.06
POI013433,PO13433,P0076,104,5.83,606.32
POI013434,PO13434,P0076,80,5.83,466.4
POI013435,PO13435,P0076,93,5.83,542.19
POI013436,PO13436,P0076,99,5.83,577.17
POI013437,PO13437,P0076,95,5.83,553.85
POI013438,PO13438,P0076,84,5.83,489.72
POI013439,PO13439,P0076,85,5.83,495.55
POI013440,PO13440,P0076,86,5.83,501.38
POI013441,PO13441,P0076,102,5.83,594.66
POI013442,PO13442,P0076,95,5.83,553.85
POI013443,PO13443,P0076,94,5.83,548.02
POI013444,PO13444,P0076,93,5.83,542.19
POI013445,PO13445,P0076,93,5.83,542.19
POI013446,PO13446,P0076,85,5.83,495.55
POI013447,PO13447,P0076,80,5.83,466.4
POI013448,PO13448,P0076,82,5.83,478.06
POI013449,PO13449,P0076,98,5.83,571.34
POI013450,PO13450,P0076,97,5.83,565.51
POI013451,PO13451,P0076,92,5.83,536.36
POI013452,PO13452,P0076,98,5.83,571.34
POI013453,PO13453,P0076,86,5.83,501.38
POI013454,PO13454,P0076,84,5.83,489.72
POI013455,PO13455,P0076,80,5.83,466.4
POI013456,PO13456,P0076,82,5.83,478.06
POI013457,PO13457,P0076,96,5.83,559.68
POI013458,PO13458,P0076,102,5.83,594.66
POI013459,PO13459,P0076,79,5.83,460.57
POI013460,PO13460,P0076,88,5.83,513.04
POI013461,PO13461,P0076,108,5.83,629.64
POI013462,PO13462,P0076,89,5.83,518.87
POI013463,PO13463,P0076,87,5.83,507.21
POI013464,PO13464,P0076,82,5.83,478.06
POI013465,PO13465,P0076,94,5.83,548.02
POI013466,PO13466,P0076,87,5.83,507.21
POI013467,PO13467,P0076,77,5.83,448.91
POI013468,PO13468,P0076,96,5.83,559.68
POI013469,PO13469,P0076,87,5.83,507.21
POI013470,PO13470,P0076,78,5.83,454.74
POI013471,PO13471,P0076,82,5.83,478.06
POI013472,PO13472,P0076,93,5.83,542.19
POI013473,PO13473,P0076,97,5.83,565.51
POI013474,PO13474,P0076,84,5.83,489.72
POI013475,PO13475,P0076,84,5.83,489.72
POI013476,PO13476,P0076,83,5.83,483.89
POI013477,PO13477,P0076,103,5.83,600.49
POI013478,PO13478,P0076,101,5.83,588.83
POI013479,PO13479,P0076,80,5.83,466.4
POI013480,PO13480,P0076,89,5.83,518.87
POI013481,PO13481,P0076,84,5.83,489.72
POI013482,PO13482,P0077,90,2.54,228.6
POI013483,PO13483,P0077,93,2.54,236.22
POI013484,PO13484,P0077,84,2.54,213.36
POI013485,PO13485,P0077,90,2.54,228.6
POI013486,PO13486,P0077,90,2.54,228.6
POI013487,PO13487,P0077,85,2.54,215.9
POI013488,PO13488,P0077,88,2.54,223.52
POI013489,PO13489,P0077,81,2.54,205.74
POI013490,PO13490,P0077,87,2.54,220.98
POI013491,PO13491,P0077,87,2.54,220.98
POI013492,PO13492,P0077,82,2.54,208.28
POI013493,PO13493,P0077,89,2.54,226.06
POI013494,PO13494,P0077,94,2.54,238.76
POI013495,PO13495,P0077,81,2.54,205.74
POI013496,PO13496,P0077,88,2.54,223.52
POI013497,PO13497,P0077,82,2.54,208.28
POI013498,PO13498,P0077,94,2.54,238.76
POI013499,PO13499,P0077,92,2.54,233.68
POI013500,PO13500,P0077,88,2.54,223.52
POI013501,PO13501,P0077,95,2.54,241.3
POI013502,PO13502,P0077,88,2.54,223.52
POI013503,PO13503,P0077,94,2.54,238.76
POI013504,PO13504,P0077,82,2.54,208.28
POI013505,PO13505,P0077,88,2.54,223.52
POI013506,PO13506,P0077,89,2.54,226.06
POI013507,PO13507,P0077,83,2.54,210.82
POI013508,PO13508,P0077,92,2.54,233.68
POI013509,PO13509,P0077,85,2.54,215.9
POI013510,PO13510,P0077,83,2.54,210.82
POI013511,PO13511,P0077,87,2.54,220.98
POI013512,PO13512,P0077,91,2.54,231.14
POI013513,PO13513,P0077,91,2.54,231.14
POI013514,PO13514,P0077,93,2.54,236.22
POI013515,PO13515,P0077,93,2.54,236.22
POI013516,PO13516,P0077,95,2.54,241.3
POI013517,PO13517,P0077,94,2.54,238.76
POI013518,PO13518,P0077,86,2.54,218.44
POI013519,PO13519,P0077,89,2.54,226.06
POI013520,PO13520,P0077,84,2.54,213.36
POI013521,PO13521,P0077,83,2.54,210.82
POI013522,PO13522,P0077,85,2.54,215.9
POI013523,PO13523,P0077,80,2.54,203.2
POI013524,PO13524,P0077,88,2.54,223.52
POI013525,PO13525,P0077,84,2.54,213.36
POI013526,PO13526,P0077,80,2.54,203.2
POI013527,PO13527,P0077,81,2.54,205.74
POI013528,PO13528,P0077,82,2.54,208.28
POI013529,PO13529,P0077,81,2.54,205.74
POI013530,PO13530,P0077,89,2.54,226.06
POI013531,PO13531,P0077,92,2.54,233.68
POI013532,PO13532,P0077,85,2.54,215.9
POI013533,PO13533,P0077,90,2.54,228.6
POI013534,PO13534,P0077,87,2.54,220.98
POI013535,PO13535,P0077,82,2.54,208.28
POI013536,PO13536,P0077,89,2.54,226.06
POI013537,PO13537,P0077,92,2.54,233.68
POI013538,PO13538,P0077,84,2.54,213.36
POI013539,PO13539,P0077,92,2.54,233.68
POI013540,PO13540,P0077,80,2.54,203.2
POI013541,PO13541,P0077,83,2.54,210.82
POI013542,PO13542,P0078,418,14.66,6127.88
POI013543,PO13543,P0078,399,14.66,5849.34
POI013544,PO13544,P0078,404,14.66,5922.64
POI013545,PO13545,P0078,406,14.66,5951.96
POI013546,PO13546,P0078,406,14.66,5951.96
POI013547,PO13547,P0078,412,14.66,6039.92
POI013548,PO13548,P0078,396,14.66,5805.36
POI013549,PO13549,P0078,415,14.66,6083.9
POI013550,PO13550,P0078,403,14.66,5907.98
POI013551,PO13551,P0078,398,14.66,5834.68
POI013552,PO13552,P0078,422,14.66,6186.52
POI013553,PO13553,P0078,404,14.66,5922.64
POI013554,PO13554,P0078,401,14.66,5878.66
POI013555,PO13555,P0078,404,14.66,5922.64
POI013556,PO13556,P0078,395,14.66,5790.7
POI013557,PO13557,P0078,405,14.66,5937.3
POI013558,PO13558,P0078,405,14.66,5937.3
POI013559,PO13559,P0078,394,14.66,5776.04
POI013560,PO13560,P0079,435,5.59,2431.65
POI013561,PO13561,P0079,422,6.93,2924.46
POI013562,PO13562,P0079,428,5.59,2392.52
POI013563,PO13563,P0079,431,6.93,2986.83
POI013564,PO13564,P0079,426,5.59,2381.34
POI013565,PO13565,P0079,433,5.59,2420.47
POI013566,PO13566,P0079,433,6.93,3000.69
POI013567,PO13567,P0079,437,5.59,2442.83
POI013568,PO13568,P0079,436,5.59,2437.24
POI013569,PO13569,P0079,429,6.93,2972.97
POI013570,PO13570,P0079,422,6.93,2924.46
POI013571,PO13571,P0079,440,6.93,3049.2
POI013572,PO13572,P0079,439,6.93,3042.27
POI013573,PO13573,P0079,425,5.59,2375.75
POI013574,PO13574,P0079,426,5.59,2381.34
POI013575,PO13575,P0080,263,12.36,3250.68
POI013576,PO13576,P0080,241,12.36,2978.76
POI013577,PO13577,P0080,237,14.73,3491.01
POI013578,PO13578,P0080,247,14.73,3638.31
POI013579,PO13579,P0080,246,12.36,3040.56
POI013580,PO13580,P0080,240,12.36,2966.4
POI013581,PO13581,P0080,251,12.36,3102.36
POI013582,PO13582,P0080,263,12.36,3250.68
POI013583,PO13583,P0080,240,14.73,3535.2
POI013584,PO13584,P0080,237,12.36,2929.32
POI013585,PO13585,P0080,253,12.36,3127.08
POI013586,PO13586,P0080,247,14.73,3638.31
POI013587,PO13587,P0080,260,14.73,3829.8
POI013588,PO13588,P0080,240,14.73,3535.2
POI013589,PO13589,P0080,238,14.73,3505.74
POI013590,PO13590,P0080,247,12.36,3052.92
POI013591,PO13591,P0080,241,12.36,2978.76
POI013592,PO13592,P0080,255,12.36,3151.8
POI013593,PO13593,P0080,255,14.73,3756.15
POI013594,PO13594,P0080,236,12.36,2916.96
POI013595,PO13595,P0080,234,12.36,2892.24
POI013596,PO13596,P0080,250,12.36,3090.0
POI013597,PO13597,P0080,235,14.73,3461.55
POI013598,PO13598,P0080,267,14.73,3932.91
POI013599,PO13599,P0080,243,12.36,3003.48
POI013600,PO13600,P0080,249,14.73,3667.77
POI013601,PO13601,P0080,257,14.73,3785.61
POI013602,PO13602,P0080,248,12.36,3065.28
POI013603,PO13603,P0080,251,14.73,3697.23
POI013604,PO13604,P0080,258,12.36,3188.88
POI013605,PO13605,P0080,248,14.73,3653.04
POI013606,PO13606,P0080,242,14.73,3564.66
POI013607,PO13607,P0080,249,12.36,3077.64
POI013608,PO13608,P0080,235,14.73,3461.55
POI013609,PO13609,P0080,236,12.36,2916.96
POI013610,PO13610,P0080,256,14.73,3770.88
POI013611,PO13611,P0080,245,12.36,3028.2
POI013612,PO13612,P0080,238,14.73,3505.74
POI013613,PO13613,P0080,235,12.36,2904.6
POI013614,PO13614,P0080,242,14.73,3564.66
POI013615,PO13615,P0080,248,12.36,3065.28
POI013616,PO13616,P0080,238,12.36,2941.68
POI013617,PO13617,P0080,245,14.73,3608.85
POI013618,PO13618,P0080,248,14.73,3653.04
POI013619,PO13619,P0080,241,14.73,3549.93
POI013620,PO13620,P0080,239,14.73,3520.47
POI013621,PO13621,P0081,377,8.12,3061.24
POI013622,PO13622,P0081,398,7.5,2985.0
POI013623,PO13623,P0081,376,8.12,3053.12
POI013624,PO13624,P0081,382,7.5,2865.0
POI013625,PO13625,P0081,399,7.5,2992.5
POI013626,PO13626,P0081,375,8.12,3045.0
POI013627,PO13627,P0081,376,8.12,3053.12
POI013628,PO13628,P0081,377,8.12,3061.24
POI013629,PO13629,P0081,384,7.5,2880.0
POI013630,PO13630,P0081,379,7.5,2842.5
POI013631,PO13631,P0081,386,7.5,2895.0
POI013632,PO13632,P0081,382,8.12,3101.84
POI013633,PO13633,P0081,397,8.12,3223.64
POI013634,PO13634,P0081,382,8.12,3101.84
POI013635,PO13635,P0081,394,7.5,2955.0
POI013636,PO13636,P0081,387,7.5,2902.5
POI013637,PO13637,P0081,377,7.5,2827.5
POI013638,PO13638,P0081,378,7.5,2835.0
POI013639,PO13639,P0082,438,2.36,1033.68
POI013640,PO13640,P0082,447,2.36,1054.92
POI013641,PO13641,P0082,443,2.36,1045.48
POI013642,PO13642,P0082,438,3.05,1335.9
POI013643,PO13643,P0082,439,3.05,1338.95
POI013644,PO13644,P0082,452,3.05,1378.6
POI013645,PO13645,P0082,449,2.36,1059.64
POI013646,PO13646,P0082,451,2.36,1064.36
POI013647,PO13647,P0082,441,3.05,1345.05
POI013648,PO13648,P0082,441,3.05,1345.05
POI013649,PO13649,P0082,441,3.05,1345.05
POI013650,PO13650,P0082,443,3.05,1351.15
POI013651,PO13651,P0082,445,2.36,1050.2
POI013652,PO13652,P0083,153,5.11,781.83
POI013653,PO13653,P0083,149,5.11,761.39
POI013654,PO13654,P0083,154,5.11,786.94
POI013655,PO13655,P0083,150,5.11,766.5
POI013656,PO13656,P0083,154,5.11,786.94
POI013657,PO13657,P0083,151,5.11,771.61
POI013658,PO13658,P0083,149,5.11,761.39
POI013659,PO13659,P0083,151,5.11,771.61
POI013660,PO13660,P0083,146,5.11,746.06
POI013661,PO13661,P0083,148,5.11,756.28
POI013662,PO13662,P0083,151,5.11,771.61
POI013663,PO13663,P0083,154,5.11,786.94
POI013664,PO13664,P0083,153,5.11,781.83
POI013665,PO13665,P0083,149,5.11,761.39
POI013666,PO13666,P0083,154,5.11,786.94
POI013667,PO13667,P0083,149,5.11,761.39
POI013668,PO13668,P0083,149,5.11,761.39
POI013669,PO13669,P0083,148,5.11,756.28
POI013670,PO13670,P0083,154,5.11,786.94
POI013671,PO13671,P0083,154,5.11,786.94
POI013672,PO13672,P0083,153,5.11,781.83
POI013673,PO13673,P0083,150,5.11,766.5
POI013674,PO13674,P0084,94,24.09,2264.46
POI013675,PO13675,P0084,89,24.09,2144.01
POI013676,PO13676,P0084,93,24.09,2240.37
POI013677,PO13677,P0084,83,24.09,1999.47
POI013678,PO13678,P0084,86,24.09,2071.74
POI013679,PO13679,P0084,86,24.09,2071.74
POI013680,PO13680,P0084,86,24.09,2071.74
POI013681,PO13681,P0084,90,24.09,2168.1
POI013682,PO13682,P0084,85,24.09,2047.65
POI013683,PO13683,P0084,88,24.09,2119.92
POI013684,PO13684,P0084,88,24.09,2119.92
POI013685,PO13685,P0084,100,24.09,2409.0
POI013686,PO13686,P0084,87,24.09,2095.83
POI013687,PO13687,P0084,82,24.09,1975.38
POI013688,PO13688,P0084,84,24.09,2023.56
POI013689,PO13689,P0084,89,24.09,2144.01
POI013690,PO13690,P0084,93,24.09,2240.37
POI013691,PO13691,P0084,91,24.09,2192.19
POI013692,PO13692,P0084,96,24.09,2312.64
POI013693,PO13693,P0084,82,24.09,1975.38
POI013694,PO13694,P0084,81,24.09,1951.29
POI013695,PO13695,P0084,85,24.09,2047.65
POI013696,PO13696,P0084,88,24.09,2119.92
POI013697,PO13697,P0084,92,24.09,2216.28
POI013698,PO13698,P0084,90,24.09,2168.1
POI013699,PO13699,P0084,93,24.09,2240.37
POI013700,PO13700,P0084,87,24.09,2095.83
POI013701,PO13701,P0084,87,24.09,2095.83
POI013702,PO13702,P0084,93,24.09,2240.37
POI013703,PO13703,P0084,82,24.09,1975.38
POI013704,PO13704,P0084,97,24.09,2336.73
POI013705,PO13705,P0084,83,24.09,1999.47
POI013706,PO13706,P0084,92,24.09,2216.28
POI013707,PO13707,P0084,94,24.09,2264.46
POI013708,PO13708,P0084,83,24.09,1999.47
POI013709,PO13709,P0084,87,24.09,2095.83
POI013710,PO13710,P0084,81,24.09,1951.29
POI013711,PO13711,P0084,81,24.09,1951.29
POI013712,PO13712,P0084,87,24.09,2095.83
POI013713,PO13713,P0084,87,24.09,2095.83
POI013714,PO13714,P0084,84,24.09,2023.56
POI013715,PO13715,P0084,86,24.09,2071.74
POI013716,PO13716,P0084,84,24.09,2023.56
POI013717,PO13717,P0084,85,24.09,2047.65
POI013718,PO13718,P0084,81,24.09,1951.29
POI013719,PO13719,P0084,81,24.09,1951.29
POI013720,PO13720,P0084,81,24.09,1951.29
POI013721,PO13721,P0084,90,24.09,2168.1
POI013722,PO13722,P0084,85,24.09,2047.65
POI013723,PO13723,P0084,89,24.09,2144.01
POI013724,PO13724,P0084,84,24.09,2023.56
POI013725,PO13725,P0084,84,24.09,2023.56
POI013726,PO13726,P0084,85,24.09,2047.65
POI013727,PO13727,P0084,86,24.09,2071.74
POI013728,PO13728,P0084,84,24.09,2023.56
POI013729,PO13729,P0084,91,24.09,2192.19
POI013730,PO13730,P0084,81,24.09,1951.29
POI013731,PO13731,P0085,379,5.4,2046.6
POI013732,PO13732,P0085,374,5.65,2113.1
POI013733,PO13733,P0085,373,5.4,2014.2
POI013734,PO13734,P0085,381,5.65,2152.65
POI013735,PO13735,P0085,371,5.4,2003.4
POI013736,PO13736,P0085,381,5.4,2057.4
POI013737,PO13737,P0085,369,5.65,2084.85
POI013738,PO13738,P0085,371,5.65,2096.15
POI013739,PO13739,P0085,369,6.02,2221.38
POI013740,PO13740,P0085,378,5.4,2041.2
POI013741,PO13741,P0086,98,19.48,1909.04
POI013742,PO13742,P0086,87,19.48,1694.76
POI013743,PO13743,P0086,104,22.82,2373.28
POI013744,PO13744,P0086,93,19.48,1811.64
POI013745,PO13745,P0086,84,19.48,1636.32
POI013746,PO13746,P0086,97,19.48,1889.56
POI013747,PO13747,P0086,90,19.48,1753.2
POI013748,PO13748,P0086,94,19.48,1831.12
POI013749,PO13749,P0086,105,19.48,2045.4
POI013750,PO13750,P0086,92,22.82,2099.44
POI013751,PO13751,P0086,102,19.48,1986.96
POI013752,PO13752,P0086,90,22.82,2053.8
POI013753,PO13753,P0086,115,21.47,2469.05
POI013754,PO13754,P0086,95,22.82,2167.9
POI013755,PO13755,P0086,110,22.82,2510.2
POI013756,PO13756,P0086,95,21.47,2039.65
POI013757,PO13757,P0086,105,21.47,2254.35
POI013758,PO13758,P0086,115,21.47,2469.05
POI013759,PO13759,P0086,86,21.47,1846.42
POI013760,PO13760,P0086,112,22.82,2555.84
POI013761,PO13761,P0086,108,22.82,2464.56
POI013762,PO13762,P0086,101,22.82,2304.82
POI013763,PO13763,P0086,106,21.47,2275.82
POI013764,PO13764,P0086,104,21.47,2232.88
POI013765,PO13765,P0086,85,21.47,1824.95
POI013766,PO13766,P0086,92,22.82,2099.44
POI013767,PO13767,P0086,97,21.47,2082.59
POI013768,PO13768,P0086,114,19.48,2220.72
POI013769,PO13769,P0086,102,21.47,2189.94
POI013770,PO13770,P0086,116,19.48,2259.68
POI013771,PO13771,P0086,89,21.47,1910.83
POI013772,PO13772,P0086,106,19.48,2064.88
POI013773,PO13773,P0086,106,19.48,2064.88
POI013774,PO13774,P0086,104,22.82,2373.28
POI013775,PO13775,P0086,87,21.47,1867.89
POI013776,PO13776,P0086,106,21.47,2275.82
POI013777,PO13777,P0086,111,22.82,2533.02
POI013778,PO13778,P0086,90,22.82,2053.8
POI013779,PO13779,P0086,99,22.82,2259.18
POI013780,PO13780,P0086,109,19.48,2123.32
POI013781,PO13781,P0086,124,22.82,2829.68
POI013782,PO13782,P0086,100,22.82,2282.0
POI013783,PO13783,P0086,115,21.47,2469.05
POI013784,PO13784,P0086,84,22.82,1916.88
POI013785,PO13785,P0086,87,21.47,1867.89
POI013786,PO13786,P0086,105,19.48,2045.4
POI013787,PO13787,P0086,113,19.48,2201.24
