date,store_id,product_id,opening_stock,units_sold,received_qty,closing_stock,available_stock,stockout_flag
2025-01-27,S04,P0069,205,9,0,196,0,0
2025-01-28,S04,P0069,196,6,0,190,0,0
2025-01-29,S04,P0069,190,6,0,184,0,0
2025-01-30,S04,P0069,184,7,0,177,0,0
2025-01-31,S04,P0069,177,9,0,168,0,0
2025-02-01,S04,P0069,168,10,0,158,0,0
2025-02-02,S04,P0069,158,13,0,145,0,0
2025-02-03,S04,P0069,145,6,0,139,0,0
2025-02-04,S04,P0069,139,6,0,133,0,0
2025-02-05,S04,P0069,133,8,0,125,0,0
2025-02-06,S04,P0069,125,3,0,122,0,0
2025-02-07,S04,P0069,122,3,0,119,0,0
2025-02-08,S04,P0069,119,9,0,110,0,0
2025-02-09,S04,P0069,110,9,0,101,0,0
2025-02-10,S04,P0069,101,6,0,95,0,0
2025-02-11,S04,P0069,95,1,0,94,0,0
2025-02-12,S04,P0069,94,11,0,83,0,0
2025-02-13,S04,P0069,83,9,0,74,0,0
2025-02-14,S04,P0069,74,11,0,63,0,0
2025-02-15,S04,P0069,63,13,273,323,65,0
2025-02-16,S04,P0069,323,12,0,311,53,0
2025-02-17,S04,P0069,311,4,0,307,49,0
2025-02-18,S04,P0069,307,7,0,300,42,0
2025-02-19,S04,P0069,300,4,0,296,38,0
2025-02-20,S04,P0069,296,5,0,291,33,0
2025-02-21,S04,P0069,291,6,0,285,27,0
2025-02-22,S04,P0069,285,10,0,275,17,0
2025-02-23,S04,P0069,275,12,0,263,5,0
2025-02-24,S04,P0069,263,10,0,253,0,0
2025-02-25,S04,P0069,253,14,0,239,0,0
2025-02-26,S04,P0069,239,10,0,229,0,0
2025-02-27,S04,P0069,229,11,0,218,0,0
2025-02-28,S04,P0069,218,8,0,210,0,0
2025-03-01,S04,P0069,210,9,0,201,0,0
2025-03-02,S04,P0069,201,6,0,195,0,0
2025-03-03,S04,P0069,195,6,0,189,0,0
2025-03-04,S04,P0069,189,3,0,186,0,0
2025-03-05,S04,P0069,186,7,0,179,0,0
2025-03-06,S04,P0069,179,5,0,174,0,0
2025-03-07,S04,P0069,174,10,0,164,0,0
2025-03-08,S04,P0069,164,9,0,155,0,0
2025-03-09,S04,P0069,155,15,0,140,0,0
2025-03-10,S04,P0069,140,8,0,132,0,0
2025-03-11,S04,P0069,132,9,0,123,0,0
2025-03-12,S04,P0069,123,7,0,116,0,0
2025-03-13,S04,P0069,116,7,0,109,0,0
2025-03-14,S04,P0069,109,9,0,100,0,0
2025-03-15,S04,P0069,100,14,0,86,0,0
2025-03-16,S04,P0069,86,9,0,77,0,0
2025-03-17,S04,P0069,77,14,0,63,0,0
2025-03-18,S04,P0069,63,10,0,53,0,0
2025-03-19,S04,P0069,53,5,275,323,65,0
2025-03-20,S04,P0069,323,8,0,315,57,0
2025-03-21,S04,P0069,315,11,0,304,46,0
2025-03-22,S04,P0069,304,9,0,295,37,0
2025-03-23,S04,P0069,295,10,0,285,27,0
2025-03-24,S04,P0069,285,6,0,279,21,0
2025-03-25,S04,P0069,279,10,0,269,11,0
2025-03-26,S04,P0069,269,8,0,261,3,0
2025-03-27,S04,P0069,261,8,0,253,0,0
2025-03-28,S04,P0069,253,6,0,247,0,0
2025-03-29,S04,P0069,247,9,0,238,0,0
2025-03-30,S04,P0069,238,9,0,229,0,0
2025-03-31,S04,P0069,229,8,0,221,0,0
2025-04-01,S04,P0069,221,5,0,216,0,0
2025-04-02,S04,P0069,216,10,0,206,0,0
2025-04-03,S04,P0069,206,3,0,203,0,0
2025-04-04,S04,P0069,203,10,0,193,0,0
2025-04-05,S04,P0069,193,8,0,185,0,0
2025-04-06,S04,P0069,185,12,0,173,0,0
2025-04-07,S04,P0069,173,9,0,164,0,0
2025-04-08,S04,P0069,164,4,0,160,0,0
2025-04-09,S04,P0069,160,8,0,152,0,0
2025-04-10,S04,P0069,152,6,0,146,0,0
2025-04-11,S04,P0069,146,8,0,138,0,0
2025-04-12,S04,P0069,138,14,0,124,0,0
2025-04-13,S04,P0069,124,12,0,112,0,0
2025-04-14,S04,P0069,112,11,0,101,0,0
2025-04-15,S04,P0069,101,8,0,93,0,0
2025-04-16,S04,P0069,93,9,0,84,0,0
2025-04-17,S04,P0069,84,6,0,78,0,0
2025-04-18,S04,P0069,78,3,0,75,0,0
2025-04-19,S04,P0069,75,13,0,62,0,0
2025-04-20,S04,P0069,62,13,274,323,65,0
2025-04-21,S04,P0069,323,8,0,315,57,0
2025-04-22,S04,P0069,315,10,0,305,47,0
2025-04-23,S04,P0069,305,6,0,299,41,0
2025-04-24,S04,P0069,299,12,0,287,29,0
2025-04-25,S04,P0069,287,8,0,279,21,0
2025-04-26,S04,P0069,279,9,0,270,12,0
2025-04-27,S04,P0069,270,16,0,254,0,0
2025-04-28,S04,P0069,254,5,0,249,0,0
2025-04-29,S04,P0069,249,10,0,239,0,0
2025-04-30,S04,P0069,239,9,0,230,0,0
2025-05-01,S04,P0069,230,13,0,217,0,0
2025-05-02,S04,P0069,217,8,0,209,0,0
2025-05-03,S04,P0069,209,16,0,193,0,0
2025-05-04,S04,P0069,193,9,0,184,0,0
2025-05-05,S04,P0069,184,3,0,181,0,0
2025-05-06,S04,P0069,181,4,0,177,0,0
2025-05-07,S04,P0069,177,9,0,168,0,0
2025-05-08,S04,P0069,168,5,0,163,0,0
2025-05-09,S04,P0069,163,6,0,157,0,0
2025-05-10,S04,P0069,157,13,0,144,0,0
2025-05-11,S04,P0069,144,11,0,133,0,0
2025-05-12,S04,P0069,133,11,0,122,0,0
2025-05-13,S04,P0069,122,5,0,117,0,0
2025-05-14,S04,P0069,117,8,0,109,0,0
2025-05-15,S04,P0069,109,9,0,100,0,0
2025-05-16,S04,P0069,100,9,0,91,0,0
2025-05-17,S04,P0069,91,7,0,84,0,0
2025-05-18,S04,P0069,84,7,0,77,0,0
2025-05-19,S04,P0069,77,6,0,71,0,0
2025-05-20,S04,P0069,71,15,0,56,0,0
2025-05-21,S04,P0069,56,11,278,323,65,0
2025-05-22,S04,P0069,323,7,0,316,58,0
2025-05-23,S04,P0069,316,8,0,308,50,0
2025-05-24,S04,P0069,308,10,0,298,40,0
2025-05-25,S04,P0069,298,11,0,287,29,0
2025-05-26,S04,P0069,287,5,0,282,24,0
2025-05-27,S04,P0069,282,7,0,275,17,0
2025-05-28,S04,P0069,275,10,0,265,7,0
2025-05-29,S04,P0069,265,8,0,257,0,0
2025-05-30,S04,P0069,257,9,0,248,0,0
2025-05-31,S04,P0069,248,1,0,247,0,0
2025-06-01,S04,P0069,247,11,0,236,0,0
2025-06-02,S04,P0069,236,11,0,225,0,0
2025-06-03,S04,P0069,225,5,0,220,0,0
2025-06-04,S04,P0069,220,6,0,214,0,0
2025-06-05,S04,P0069,214,3,0,211,0,0
2025-06-06,S04,P0069,211,6,0,205,0,0
2025-06-07,S04,P0069,205,4,0,201,0,0
2025-06-08,S04,P0069,201,9,0,192,0,0
2025-06-09,S04,P0069,192,7,0,185,0,0
2025-06-10,S04,P0069,185,10,0,175,0,0
2025-06-11,S04,P0069,175,2,0,173,0,0
2025-06-12,S04,P0069,173,8,0,165,0,0
2025-06-13,S04,P0069,165,16,0,149,0,0
2025-06-14,S04,P0069,149,9,0,140,0,0
2025-06-15,S04,P0069,140,5,0,135,0,0
2025-06-16,S04,P0069,135,7,0,128,0,0
2025-06-17,S04,P0069,128,6,0,122,0,0
2025-06-18,S04,P0069,122,4,0,118,0,0
2025-06-19,S04,P0069,118,10,0,108,0,0
2025-06-20,S04,P0069,108,3,0,105,0,0
2025-06-21,S04,P0069,105,8,0,97,0,0
2025-06-22,S04,P0069,97,8,0,89,0,0
2025-06-23,S04,P0069,89,8,0,81,0,0
2025-06-24,S04,P0069,81,10,0,71,0,0
2025-06-25,S04,P0069,71,10,0,61,0,0
2025-06-26,S04,P0069,61,8,0,53,0,0
2025-06-27,S04,P0069,53,5,275,323,65,0
2025-06-28,S04,P0069,323,7,0,316,58,0
2025-06-29,S04,P0069,316,7,0,309,51,0
2025-06-30,S04,P0069,309,12,0,297,39,0
2025-07-01,S04,P0069,297,7,0,290,32,0
2025-07-02,S04,P0069,290,13,0,277,19,0
2025-07-03,S04,P0069,277,3,0,274,16,0
2025-07-04,S04,P0069,274,6,0,268,10,0
2025-07-05,S04,P0069,268,6,0,262,4,0
2025-07-06,S04,P0069,262,8,0,254,0,0
2025-07-07,S04,P0069,254,7,0,247,0,0
2025-07-08,S04,P0069,247,9,0,238,0,0
2025-07-09,S04,P0069,238,8,0,230,0,0
2025-07-10,S04,P0069,230,7,0,223,0,0
2025-07-11,S04,P0069,223,5,0,218,0,0
2025-07-12,S04,P0069,218,8,0,210,0,0
2025-07-13,S04,P0069,210,7,0,203,0,0
2025-07-14,S04,P0069,203,2,0,201,0,0
2025-07-15,S04,P0069,201,6,0,195,0,0
2025-07-16,S04,P0069,195,5,0,190,0,0
2025-07-17,S04,P0069,190,12,0,178,0,0
2025-07-18,S04,P0069,178,1,0,177,0,0
2025-07-19,S04,P0069,177,3,0,174,0,0
2025-07-20,S04,P0069,174,4,0,170,0,0
2025-07-21,S04,P0069,170,4,0,166,0,0
2025-07-22,S04,P0069,166,4,0,162,0,0
2025-07-23,S04,P0069,162,6,0,156,0,0
2025-07-24,S04,P0069,156,3,0,153,0,0
2025-07-25,S04,P0069,153,7,0,146,0,0
2025-07-26,S04,P0069,146,8,0,138,0,0
2025-07-27,S04,P0069,138,9,0,129,0,0
2025-07-28,S04,P0069,129,12,0,117,0,0
2025-07-29,S04,P0069,117,4,0,113,0,0
2025-07-30,S04,P0069,113,3,0,110,0,0
2025-07-31,S04,P0069,110,13,0,97,0,0
2025-08-01,S04,P0069,97,5,0,92,0,0
2025-08-02,S04,P0069,92,6,0,86,0,0
2025-08-03,S04,P0069,86,8,0,78,0,0
2025-08-04,S04,P0069,78,2,0,76,0,0
2025-08-05,S04,P0069,76,4,0,72,0,0
2025-08-06,S04,P0069,72,7,0,65,0,0
2025-08-07,S04,P0069,65,4,0,61,0,0
2025-08-08,S04,P0069,61,5,0,56,0,0
2025-08-09,S04,P0069,56,7,274,323,65,0
2025-08-10,S04,P0069,323,4,0,319,61,0
2025-08-11,S04,P0069,319,6,0,313,55,0
2025-08-12,S04,P0069,313,10,0,303,45,0
2025-08-13,S04,P0069,303,4,0,299,41,0
2025-08-14,S04,P0069,299,4,0,295,37,0
2025-08-15,S04,P0069,295,4,0,291,33,0
2025-08-16,S04,P0069,291,9,0,282,24,0
2025-08-17,S04,P0069,282,8,0,274,16,0
2025-08-18,S04,P0069,274,4,0,270,12,0
2025-08-19,S04,P0069,270,10,0,260,2,0
2025-08-20,S04,P0069,260,7,0,253,0,0
2025-08-21,S04,P0069,253,3,0,250,0,0
2025-08-22,S04,P0069,250,5,0,245,0,0
2025-08-23,S04,P0069,245,7,0,238,0,0
2025-08-24,S04,P0069,238,3,0,235,0,0
2025-08-25,S04,P0069,235,7,0,228,0,0
2025-08-26,S04,P0069,228,9,0,219,0,0
2025-08-27,S04,P0069,219,4,0,215,0,0
2025-08-28,S04,P0069,215,4,0,211,0,0
2025-08-29,S04,P0069,211,7,0,204,0,0
2025-08-30,S04,P0069,204,12,0,192,0,0
2025-08-31,S04,P0069,192,9,0,183,0,0
2025-09-01,S04,P0069,183,6,0,177,0,0
2025-09-02,S04,P0069,177,4,0,173,0,0
2025-09-03,S04,P0069,173,6,0,167,0,0
2025-09-04,S04,P0069,167,5,0,162,0,0
2025-09-05,S04,P0069,162,8,0,154,0,0
2025-09-06,S04,P0069,154,6,0,148,0,0
2025-09-07,S04,P0069,148,3,0,145,0,0
2025-09-08,S04,P0069,145,12,0,133,0,0
2025-09-09,S04,P0069,133,5,0,128,0,0
2025-09-10,S04,P0069,128,3,0,125,0,0
2025-09-11,S04,P0069,125,5,0,120,0,0
2025-09-12,S04,P0069,120,6,0,114,0,0
2025-09-13,S04,P0069,114,3,0,111,0,0
2025-09-14,S04,P0069,111,9,0,102,0,0
2025-09-15,S04,P0069,102,5,0,97,0,0
2025-09-16,S04,P0069,97,5,0,92,0,0
2025-09-17,S04,P0069,92,7,0,85,0,0
2025-09-18,S04,P0069,85,3,0,82,0,0
2025-09-19,S04,P0069,82,4,0,78,0,0
2025-09-20,S04,P0069,78,8,0,70,0,0
2025-09-21,S04,P0069,70,7,0,63,0,0
2025-09-22,S04,P0069,63,8,0,55,0,0
2025-09-23,S04,P0069,55,7,275,323,65,0
2025-09-24,S04,P0069,323,9,0,314,56,0
2025-09-25,S04,P0069,314,5,0,309,51,0
2025-09-26,S04,P0069,309,7,0,302,44,0
2025-09-27,S04,P0069,302,5,0,297,39,0
2025-09-28,S04,P0069,297,9,0,288,30,0
2025-09-29,S04,P0069,288,8,0,280,22,0
2025-09-30,S04,P0069,280,6,0,274,16,0
2025-10-01,S04,P0069,274,9,0,265,7,0
2025-10-02,S04,P0069,265,9,0,256,0,0
2025-10-03,S04,P0069,256,5,0,251,0,0
2025-10-04,S04,P0069,251,9,0,242,0,0
2025-10-05,S04,P0069,242,6,0,236,0,0
2025-10-06,S04,P0069,236,7,0,229,0,0
2025-10-07,S04,P0069,229,10,0,219,0,0
2025-10-08,S04,P0069,219,4,0,215,0,0
2025-10-09,S04,P0069,215,3,0,212,0,0
2025-10-10,S04,P0069,212,6,0,206,0,0
2025-10-11,S04,P0069,206,6,0,200,0,0
2025-10-12,S04,P0069,200,7,0,193,0,0
2025-10-13,S04,P0069,193,8,0,185,0,0
2025-10-14,S04,P0069,185,6,0,179,0,0
2025-10-15,S04,P0069,179,1,0,178,0,0
2025-10-16,S04,P0069,178,6,0,172,0,0
2025-10-17,S04,P0069,172,7,0,165,0,0
2025-10-18,S04,P0069,165,10,0,155,0,0
2025-10-19,S04,P0069,155,7,0,148,0,0
2025-10-20,S04,P0069,148,8,0,140,0,0
2025-10-21,S04,P0069,140,3,0,137,0,0
2025-10-22,S04,P0069,137,5,0,132,0,0
2025-10-23,S04,P0069,132,5,0,127,0,0
2025-10-24,S04,P0069,127,6,0,121,0,0
2025-10-25,S04,P0069,121,11,0,110,0,0
2025-10-26,S04,P0069,110,10,0,100,0,0
2025-10-27,S04,P0069,100,3,0,97,0,0
2025-10-28,S04,P0069,97,7,0,90,0,0
2025-10-29,S04,P0069,90,10,0,80,0,0
2025-10-30,S04,P0069,80,4,0,76,0,0
2025-10-31,S04,P0069,76,3,0,73,0,0
2025-11-01,S04,P0069,73,6,0,67,0,0
2025-11-02,S04,P0069,67,12,0,55,0,0
2025-11-03,S04,P0069,55,6,274,323,65,0
2025-11-04,S04,P0069,323,7,0,316,58,0
2025-11-05,S04,P0069,316,3,0,313,55,0
2025-11-06,S04,P0069,313,4,0,309,51,0
2025-11-07,S04,P0069,309,4,0,305,47,0
2025-11-08,S04,P0069,305,8,0,297,39,0
2025-11-09,S04,P0069,297,3,0,294,36,0
2025-11-10,S04,P0069,294,4,0,290,32,0
2025-11-11,S04,P0069,290,10,0,280,22,0
2025-11-12,S04,P0069,280,4,0,276,18,0
2025-11-13,S04,P0069,276,3,0,273,15,0
2025-11-14,S04,P0069,273,4,0,269,11,0
2025-11-15,S04,P0069,269,7,0,262,4,0
2025-11-16,S04,P0069,262,6,0,256,0,0
2025-11-17,S04,P0069,256,6,0,250,0,0
2025-11-18,S04,P0069,250,7,0,243,0,0
2025-11-19,S04,P0069,243,4,0,239,0,0
2025-11-20,S04,P0069,239,7,0,232,0,0
2025-11-21,S04,P0069,232,6,0,226,0,0
2025-11-22,S04,P0069,226,8,0,218,0,0
2025-11-23,S04,P0069,218,7,0,211,0,0
2025-11-24,S04,P0069,211,2,0,209,0,0
2025-11-25,S04,P0069,209,9,0,200,0,0
2025-11-26,S04,P0069,200,5,0,195,0,0
2025-11-27,S04,P0069,195,6,0,189,0,0
2025-11-28,S04,P0069,189,8,0,181,0,0
2025-11-29,S04,P0069,181,7,0,174,0,0
2025-11-30,S04,P0069,174,22,0,152,0,0
2025-12-01,S04,P0069,152,3,0,149,0,0
2025-12-02,S04,P0069,149,7,0,142,0,0
2025-12-03,S04,P0069,142,8,0,134,0,0
2025-12-04,S04,P0069,134,4,0,130,0,0
2025-12-05,S04,P0069,130,8,0,122,0,0
2025-12-06,S04,P0069,122,9,0,113,0,0
2025-12-07,S04,P0069,113,2,0,111,0,0
2025-12-08,S04,P0069,111,7,0,104,0,0
2025-12-09,S04,P0069,104,7,0,97,0,0
2025-12-10,S04,P0069,97,6,0,91,0,0
2025-12-11,S04,P0069,91,6,0,85,0,0
2025-12-12,S04,P0069,85,7,0,78,0,0
2025-12-13,S04,P0069,78,5,0,73,0,0
2025-12-14,S04,P0069,73,8,0,65,0,0
2025-12-15,S04,P0069,65,9,0,56,0,0
2025-12-16,S04,P0069,56,4,0,52,0,0
2025-12-17,S04,P0069,52,10,281,323,65,0
2025-12-18,S04,P0069,323,4,0,319,61,0
2025-12-19,S04,P0069,319,4,0,315,57,0
2025-12-20,S04,P0069,315,5,0,310,52,0
2025-12-21,S04,P0069,310,6,0,304,46,0
2025-12-22,S04,P0069,304,6,0,298,40,0
2025-12-23,S04,P0069,298,7,0,291,33,0
2025-12-24,S04,P0069,291,7,0,284,26,0
2025-12-25,S04,P0069,284,11,0,273,15,0
2025-12-26,S04,P0069,273,12,0,261,3,0
2025-12-27,S04,P0069,261,13,0,248,0,0
2025-12-28,S04,P0069,248,13,0,235,0,0
2025-12-29,S04,P0069,235,12,0,223,0,0
2025-12-30,S04,P0069,223,6,0,217,0,0
2025-12-31,S04,P0069,217,10,0,207,0,0
2025-01-01,S04,P0070,202,22,0,180,0,0
2025-01-02,S04,P0070,180,15,0,165,0,0
2025-01-03,S04,P0070,165,25,0,140,0,0
2025-01-04,S04,P0070,140,40,0,100,0,0
2025-01-05,S04,P0070,100,30,0,70,0,0
2025-01-06,S04,P0070,70,27,0,43,0,0
2025-01-07,S04,P0070,43,21,0,22,0,0
2025-01-08,S04,P0070,22,22,496,496,100,0
2025-01-09,S04,P0070,496,15,0,481,85,0
2025-01-10,S04,P0070,481,19,0,462,66,0
2025-01-11,S04,P0070,462,22,0,440,44,0
2025-01-12,S04,P0070,440,28,0,412,16,0
2025-01-13,S04,P0070,412,12,0,400,4,0
2025-01-14,S04,P0070,400,24,0,376,0,0
2025-01-15,S04,P0070,376,23,0,353,0,0
2025-01-16,S04,P0070,353,20,0,333,0,0
2025-01-17,S04,P0070,333,25,0,308,0,0
2025-01-18,S04,P0070,308,26,0,282,0,0
2025-01-19,S04,P0070,282,36,0,246,0,0
2025-01-20,S04,P0070,246,27,0,219,0,0
2025-01-21,S04,P0070,219,31,0,188,0,0
2025-01-22,S04,P0070,188,32,0,156,0,0
2025-01-23,S04,P0070,156,17,0,139,0,0
2025-01-24,S04,P0070,139,28,0,111,0,0
2025-01-25,S04,P0070,111,38,0,73,0,0
2025-01-26,S04,P0070,73,25,0,48,0,0
2025-01-27,S04,P0070,48,20,0,28,0,0
2025-01-28,S04,P0070,28,26,494,496,100,0
2025-01-29,S04,P0070,496,21,0,475,79,0
2025-01-30,S04,P0070,475,27,0,448,52,0
2025-01-31,S04,P0070,448,21,0,427,31,0
2025-02-01,S04,P0070,427,35,0,392,0,0
2025-02-02,S04,P0070,392,30,0,362,0,0
2025-02-03,S04,P0070,362,26,0,336,0,0
2025-02-04,S04,P0070,336,25,0,311,0,0
2025-02-05,S04,P0070,311,33,0,278,0,0
2025-02-06,S04,P0070,278,28,0,250,0,0
2025-02-07,S04,P0070,250,12,0,238,0,0
2025-02-08,S04,P0070,238,26,0,212,0,0
2025-02-09,S04,P0070,212,28,0,184,0,0
2025-02-10,S04,P0070,184,27,0,157,0,0
2025-02-11,S04,P0070,157,23,0,134,0,0
2025-02-12,S04,P0070,134,20,0,114,0,0
2025-02-13,S04,P0070,114,25,0,89,0,0
2025-02-14,S04,P0070,89,22,0,67,0,0
2025-02-15,S04,P0070,67,31,0,36,0,0
2025-02-16,S04,P0070,36,35,495,496,100,0
2025-02-17,S04,P0070,496,25,0,471,75,0
2025-02-18,S04,P0070,471,21,0,450,54,0
2025-02-19,S04,P0070,450,26,0,424,28,0
2025-02-20,S04,P0070,424,19,0,405,9,0
2025-02-21,S04,P0070,405,28,0,377,0,0
2025-02-22,S04,P0070,377,27,0,350,0,0
2025-02-23,S04,P0070,350,35,0,315,0,0
2025-02-24,S04,P0070,315,26,0,289,0,0
2025-02-25,S04,P0070,289,15,0,274,0,0
2025-02-26,S04,P0070,274,22,0,252,0,0
2025-02-27,S04,P0070,252,32,0,220,0,0
2025-02-28,S04,P0070,220,26,0,194,0,0
2025-03-01,S04,P0070,194,27,0,167,0,0
2025-03-02,S04,P0070,167,28,0,139,0,0
2025-03-03,S04,P0070,139,31,0,108,0,0
2025-03-04,S04,P0070,108,31,0,77,0,0
2025-03-05,S04,P0070,77,33,0,44,0,0
2025-03-06,S04,P0070,44,27,0,17,0,0
2025-03-07,S04,P0070,17,17,496,496,100,0
2025-03-08,S04,P0070,496,32,0,464,68,0
2025-03-09,S04,P0070,464,28,0,436,40,0
2025-03-10,S04,P0070,436,26,0,410,14,0
2025-03-11,S04,P0070,410,21,0,389,0,0
2025-03-12,S04,P0070,389,23,0,366,0,0
2025-03-13,S04,P0070,366,26,0,340,0,0
2025-03-14,S04,P0070,340,23,0,317,0,0
2025-03-15,S04,P0070,317,29,0,288,0,0
2025-03-16,S04,P0070,288,34,0,254,0,0
2025-03-17,S04,P0070,254,22,0,232,0,0
2025-03-18,S04,P0070,232,20,0,212,0,0
2025-03-19,S04,P0070,212,18,0,194,0,0
2025-03-20,S04,P0070,194,24,0,170,0,0
2025-03-21,S04,P0070,170,27,0,143,0,0
2025-03-22,S04,P0070,143,36,0,107,0,0
2025-03-23,S04,P0070,107,26,0,81,0,0
2025-03-24,S04,P0070,81,31,0,50,0,0
2025-03-25,S04,P0070,50,27,0,23,0,0
2025-03-26,S04,P0070,23,23,496,496,100,0
2025-03-27,S04,P0070,496,27,0,469,73,0
2025-03-28,S04,P0070,469,23,0,446,50,0
2025-03-29,S04,P0070,446,30,0,416,20,0
2025-03-30,S04,P0070,416,32,0,384,0,0
2025-03-31,S04,P0070,384,21,0,363,0,0
2025-04-01,S04,P0070,363,28,0,335,0,0
2025-04-02,S04,P0070,335,28,0,307,0,0
2025-04-03,S04,P0070,307,27,0,280,0,0
2025-04-04,S04,P0070,280,24,0,256,0,0
2025-04-05,S04,P0070,256,19,0,237,0,0
2025-04-06,S04,P0070,237,25,0,212,0,0
2025-04-07,S04,P0070,212,27,0,185,0,0
2025-04-08,S04,P0070,185,18,0,167,0,0
2025-04-09,S04,P0070,167,34,0,133,0,0
2025-04-10,S04,P0070,133,38,0,95,0,0
2025-04-11,S04,P0070,95,24,0,71,0,0
2025-04-12,S04,P0070,71,31,0,40,0,0
2025-04-13,S04,P0070,40,22,0,18,0,0
2025-04-14,S04,P0070,18,18,496,496,100,0
2025-04-15,S04,P0070,496,22,0,474,78,0
2025-04-16,S04,P0070,474,27,0,447,51,0
2025-04-17,S04,P0070,447,27,0,420,24,0
2025-04-18,S04,P0070,420,24,0,396,0,0
2025-04-19,S04,P0070,396,32,0,364,0,0
2025-04-20,S04,P0070,364,39,0,325,0,0
2025-04-21,S04,P0070,325,19,0,306,0,0
2025-04-22,S04,P0070,306,18,0,288,0,0
2025-04-23,S04,P0070,288,21,0,267,0,0
2025-04-24,S04,P0070,267,22,0,245,0,0
2025-04-25,S04,P0070,245,29,0,216,0,0
2025-04-26,S04,P0070,216,29,0,187,0,0
2025-04-27,S04,P0070,187,30,0,157,0,0
2025-04-28,S04,P0070,157,35,0,122,0,0
2025-04-29,S04,P0070,122,29,0,93,0,0
2025-04-30,S04,P0070,93,24,0,69,0,0
2025-05-01,S04,P0070,69,25,0,44,0,0
2025-05-02,S04,P0070,44,14,0,30,0,0
2025-05-03,S04,P0070,30,27,493,496,100,0
2025-05-04,S04,P0070,496,23,0,473,77,0
2025-05-05,S04,P0070,473,22,0,451,55,0
2025-05-06,S04,P0070,451,24,0,427,31,0
2025-05-07,S04,P0070,427,22,0,405,9,0
2025-05-08,S04,P0070,405,20,0,385,0,0
2025-05-09,S04,P0070,385,18,0,367,0,0
2025-05-10,S04,P0070,367,20,0,347,0,0
2025-05-11,S04,P0070,347,29,0,318,0,0
2025-05-12,S04,P0070,318,27,0,291,0,0
2025-05-13,S04,P0070,291,25,0,266,0,0
2025-05-14,S04,P0070,266,19,0,247,0,0
2025-05-15,S04,P0070,247,26,0,221,0,0
2025-05-16,S04,P0070,221,23,0,198,0,0
2025-05-17,S04,P0070,198,23,0,175,0,0
2025-05-18,S04,P0070,175,28,0,147,0,0
2025-05-19,S04,P0070,147,20,0,127,0,0
2025-05-20,S04,P0070,127,21,0,106,0,0
2025-05-21,S04,P0070,106,18,0,88,0,0
2025-05-22,S04,P0070,88,26,0,62,0,0
2025-05-23,S04,P0070,62,25,0,37,0,0
2025-05-24,S04,P0070,37,31,490,496,100,0
2025-05-25,S04,P0070,496,27,0,469,73,0
2025-05-26,S04,P0070,469,26,0,443,47,0
2025-05-27,S04,P0070,443,22,0,421,25,0
2025-05-28,S04,P0070,421,28,0,393,0,0
2025-05-29,S04,P0070,393,25,0,368,0,0
2025-05-30,S04,P0070,368,23,0,345,0,0
2025-05-31,S04,P0070,345,34,0,311,0,0
2025-06-01,S04,P0070,311,32,0,279,0,0
2025-06-02,S04,P0070,279,27,0,252,0,0
2025-06-03,S04,P0070,252,33,0,219,0,0
2025-06-04,S04,P0070,219,27,0,192,0,0
2025-06-05,S04,P0070,192,15,0,177,0,0
2025-06-06,S04,P0070,177,27,0,150,0,0
2025-06-07,S04,P0070,150,17,0,133,0,0
2025-06-08,S04,P0070,133,25,0,108,0,0
2025-06-09,S04,P0070,108,19,0,89,0,0
2025-06-10,S04,P0070,89,26,0,63,0,0
2025-06-11,S04,P0070,63,19,0,44,0,0
2025-06-12,S04,P0070,44,21,0,23,0,0
2025-06-13,S04,P0070,23,23,496,496,100,0
2025-06-14,S04,P0070,496,37,0,459,63,0
2025-06-15,S04,P0070,459,23,0,436,40,0
2025-06-16,S04,P0070,436,12,0,424,28,0
2025-06-17,S04,P0070,424,22,0,402,6,0
2025-06-18,S04,P0070,402,23,0,379,0,0
2025-06-19,S04,P0070,379,14,0,365,0,0
2025-06-20,S04,P0070,365,27,0,338,0,0
2025-06-21,S04,P0070,338,17,0,321,0,0
2025-06-22,S04,P0070,321,25,0,296,0,0
2025-06-23,S04,P0070,296,20,0,276,0,0
2025-06-24,S04,P0070,276,24,0,252,0,0
2025-06-25,S04,P0070,252,15,0,237,0,0
2025-06-26,S04,P0070,237,25,0,212,0,0
2025-06-27,S04,P0070,212,26,0,186,0,0
2025-06-28,S04,P0070,186,25,0,161,0,0
2025-06-29,S04,P0070,161,22,0,139,0,0
2025-06-30,S04,P0070,139,27,0,112,0,0
2025-07-01,S04,P0070,112,18,0,94,0,0
2025-07-02,S04,P0070,94,27,0,67,0,0
2025-07-03,S04,P0070,67,24,0,43,0,0
2025-07-04,S04,P0070,43,19,0,24,0,0
2025-07-05,S04,P0070,24,24,496,496,100,0
2025-07-06,S04,P0070,496,28,0,468,72,0
2025-07-07,S04,P0070,468,24,0,444,48,0
2025-07-08,S04,P0070,444,20,0,424,28,0
2025-07-09,S04,P0070,424,18,0,406,10,0
2025-07-10,S04,P0070,406,25,0,381,0,0
2025-07-11,S04,P0070,381,23,0,358,0,0
2025-07-12,S04,P0070,358,30,0,328,0,0
2025-07-13,S04,P0070,328,26,0,302,0,0
2025-07-14,S04,P0070,302,27,0,275,0,0
2025-07-15,S04,P0070,275,27,0,248,0,0
2025-07-16,S04,P0070,248,26,0,222,0,0
